Hu_0,Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,Hu_7,Hu_8,Hu_9,Hu_10,Hu_11,Hu_12,Hu_13,Hu_14,Hu_15,Hu_16,Hu_17,Hu_18,Hu_19,Hu_20,Hu_21,Hu_22,Hu_23,Hu_24,Hu_25,Hu_26,Hu_27,cell_path,cell_label
0.0006852789087113569,1.1638720059068582e-11,5.019461613438394e-14,4.483489748644214e-14,1.1241351855351308e-27,-8.374596152594278e-20,1.8055868517717142e-27,0.0017468430945466974,6.582879037603395e-11,3.0914268082993075e-12,7.590631166886237e-13,-8.25362466161423e-25,8.208387418757427e-19,8.190399495350537e-25,0.011936735288599905,7.423868761698449e-07,1.233381124520363e-08,9.644244996526502e-09,9.352452083989856e-17,-1.3241849069037099e-12,4.813423951873105e-17,0.000665819126251604,4.853754856228983e-12,1.7501362781695106e-14,1.6009309814433464e-14,1.1744148571444322e-28,-2.929386260888922e-20,2.4086985253785957e-28,28-05-2024/ASC-H\1995.png,ASC-H
0.0007446251008819927,1.4831939871873975e-10,7.667773321580502e-13,3.415585827639289e-13,-1.105672829692903e-25,-1.6462635713918029e-18,-1.3538334756516462e-25,0.0015933192511149137,4.87177609007522e-10,1.452666193615079e-13,5.223831616418157e-13,-1.2242883552634265e-25,1.1006482282087704e-17,7.562374301783281e-26,0.0071183020325342435,1.2822526092242366e-07,1.851101267453605e-08,8.960263072151684e-09,4.029491787596193e-17,-2.94485897051366e-12,-1.0813367729344219e-16,0.0007053822034160048,6.989758024316393e-11,3.2393943637001237e-13,1.5956024803104056e-13,-2.336390809400651e-26,-4.732897368033767e-19,-2.77501960485327e-26,28-05-2024/ASC-H\1996.png,ASC-H
0.0007114063021277474,1.47264375193329e-10,6.92218102984018e-14,7.915077104577089e-14,4.798778784992141e-27,-9.426334585925258e-19,3.361034478671138e-27,0.0017364394007352167,2.793748641773504e-09,3.737077974880505e-12,1.593450865460239e-13,-6.50113735047284e-26,-8.261969900205295e-18,1.0437143239361014e-25,0.00821284070098718,5.636203295883276e-07,5.956145098195476e-09,1.0127173260001967e-08,7.743212432326218e-17,6.075689669171812e-12,1.3804059440827774e-17,0.0006803565778789428,5.449313709192444e-11,3.6160646948379547e-14,3.2256564098619843e-14,8.307115150972187e-28,-2.00323457969542e-19,7.235745493732688e-28,28-05-2024/ASC-H\1997.png,ASC-H
0.0008038472846907162,7.690772655657352e-10,2.106454259410342e-13,1.1812866937175592e-15,1.8562306156197794e-29,2.597360644859196e-21,1.6344334854361807e-30,0.001644131213401369,1.1456983347615253e-09,1.0502940539651501e-12,7.2043140420714326e-12,9.043371576851408e-24,1.8674969958247232e-16,1.7633566598314605e-23,0.004529734416059981,7.025545464766355e-07,1.3165829589902982e-09,9.538125778017187e-10,-1.9635892679664813e-19,7.632987277755708e-13,1.0506634096802585e-18,0.0007411538416322466,3.4314309957994184e-10,9.968633759484009e-14,6.841378935888528e-16,-5.047106473797806e-30,6.30904034172868e-21,2.5390919483798485e-30,28-05-2024/ASC-H\1998.png,ASC-H
0.0006967777491174804,7.737831725811066e-11,1.1259071317003841e-13,1.8485626588414295e-13,-2.2034570605202315e-26,-1.6179032666056461e-18,1.5023300590345053e-26,0.0017497836831303789,5.902140837993351e-10,3.0884848795045687e-13,3.5806804133378038e-12,2.0862191315416016e-24,-4.492606284622829e-17,-3.1347372119755004e-24,0.00891418787091347,1.5044233973601147e-07,1.5216348631535305e-08,4.676042248570417e-08,-1.0809426173468812e-15,1.1826394020971302e-11,6.223618432031033e-16,0.0006731222936623791,4.059361258232716e-11,4.626573175108786e-14,6.749008992495472e-14,-3.464517012841102e-27,-4.2331993895301205e-19,1.4898781588740206e-27,28-05-2024/ASC-H\1999.png,ASC-H
0.0007642106805028011,3.983964654923207e-10,2.899879594757971e-14,1.2779085308280685e-12,-1.9201084894126882e-25,-2.231098295187807e-17,-1.5378262686931245e-25,0.0016954226548310664,9.371983650652206e-10,3.4942937789910543e-13,2.505332248990253e-12,2.1195540387348092e-24,7.263740682104129e-17,1.0011668729781379e-24,0.005106832247457416,1.9406253705504303e-07,2.7101230011381635e-11,1.0682313238818254e-08,2.225354285090153e-18,3.579491499206468e-12,5.2993967498185575e-18,0.0007130269805311646,1.5663373578924138e-10,5.4358663978876076e-15,4.621687314517735e-13,-1.9637738959317262e-26,-4.96497672980399e-18,-1.2287540591864318e-26,28-05-2024/ASC-H\2000.png,ASC-H
0.0008276722845105351,5.145468277716664e-10,1.503747653688108e-13,1.9831116891159941e-13,1.937211323582667e-27,-1.2251497973638833e-18,3.419103736866644e-26,0.0015461711056723236,4.050627221734189e-09,4.692518811193097e-14,9.45290372838894e-13,1.9885234760039565e-25,3.7708826695791044e-17,9.73809989629693e-27,0.004672167740324865,2.8037325697751215e-07,7.067450293271292e-10,2.903962690854826e-09,1.1579859025051688e-18,1.533627851287153e-12,3.9958264737688304e-18,0.0007552694244358715,2.539184849099325e-10,5.709993074889528e-14,5.130869913807238e-14,1.357094128456557e-27,3.7346916138138285e-19,2.4230216221824654e-27,28-05-2024/ASC-H\2001.png,ASC-H
0.0007231371121843933,1.6760764070490631e-09,1.7961355793932018e-12,2.976756928301697e-13,-1.042278756139042e-25,-1.0269693586242626e-17,1.9108566932708074e-25,0.00167089492489413,2.734304221245557e-10,5.969954926927857e-13,1.7516872290515046e-12,1.791029861683235e-24,1.0146589714608542e-17,3.1590416840415946e-26,0.006423499239410501,1.8617291663937892e-06,5.573602272940874e-09,1.9303939548480464e-08,-1.0494068854422665e-16,2.521465749765353e-11,1.7053134067765027e-16,0.0006853771262618261,7.098659442241909e-10,7.047654977984476e-13,1.0645873781470797e-13,-1.7107316543716923e-26,-2.4787178904635562e-18,2.3615076101600433e-26,28-05-2024/ASC-H\2002.png,ASC-H
0.0007013206140590467,1.2991431805082254e-10,1.4288684139924e-13,2.1387783235498383e-14,-2.615971655507791e-28,-1.541911774526282e-19,1.1530438956206118e-27,0.001758686060874786,1.1793305457309664e-09,2.6439655119237168e-12,5.0944697670693545e-14,-1.759747152191581e-26,-1.234206154672826e-18,6.317750162860322e-27,0.009152722525016874,4.3462403141694865e-07,2.8604673571787255e-09,4.247977695502599e-09,-2.2526364716738524e-18,2.0790727488060645e-12,1.4635500747925765e-17,0.0006729683946667215,6.071450175260453e-11,6.947239698569989e-14,6.719829073121701e-15,-6.261308633219012e-29,-3.635650825730748e-20,1.3099769210191666e-28,28-05-2024/ASC-H\2003.png,ASC-H
0.0007016516104775467,9.335781873714245e-11,1.3105335440727362e-14,5.2897913557595183e-14,1.1555018843659698e-27,-4.671063041010903e-19,7.775897579628009e-28,0.0017419277431293112,1.7344729529555666e-09,6.457724595283815e-14,1.7167213040069956e-13,3.887906965291095e-27,5.047499341570178e-18,1.7652381669263755e-26,0.009515142893715571,1.850617483924755e-07,2.6858797624719718e-09,5.052163812334472e-09,1.6088936027250477e-17,2.1599353360078453e-12,-9.354092440276033e-18,0.0006742810510865979,4.686823175639775e-11,1.2463526103215655e-14,2.4355149689299448e-14,2.784096337685566e-28,-1.5084586841650456e-19,3.2022875453072446e-28,28-05-2024/ASC-H\2004.png,ASC-H
0.0007049170487358426,8.153502671109151e-10,1.7786812894884448e-13,1.7827698314723874e-14,-4.17229920858807e-28,2.838483745850722e-19,-9.130944621183504e-28,0.0017186576392735305,2.891597285631729e-09,2.135967996344987e-12,1.0130861675314748e-12,-6.943100664649165e-25,-1.7860389231272772e-18,-1.3186578627789963e-24,0.009191681422339552,1.2975988199271192e-06,4.167784580265675e-09,1.1333298800345893e-09,-1.8709309501108664e-18,-5.703012166289976e-13,-1.6020678419819104e-18,0.0006759429726504731,4.246941270988549e-10,7.293841997197105e-14,5.6457063942528815e-15,-4.13938607354855e-29,7.328872556298156e-20,-1.0682653277347279e-28,28-05-2024/ASC-H\2005.png,ASC-H
0.0008192776491793972,6.808511052419704e-10,3.0240963978759124e-12,1.948998937150685e-12,4.641165643344755e-24,-8.87120904596208e-18,-9.210656489182185e-25,0.0016599454790697259,6.688735608720116e-09,5.112511894217699e-13,8.155072282253463e-12,-5.447580937402583e-24,6.582835852531174e-16,-1.573541770957864e-23,0.004435112547699469,1.693087844827114e-07,4.243269443818597e-09,2.2898197640529154e-09,6.654721607955332e-18,-8.114586309155961e-13,-2.580702509323369e-18,0.0007537706010789092,3.198785305666579e-10,1.1222376584596389e-12,7.543562007759572e-13,6.936505238011932e-25,-1.9312475553642683e-18,2.4303101448726367e-26,28-05-2024/ASC-H\2006.png,ASC-H
0.0008393697496304673,9.41766058574158e-10,1.2412966073771261e-12,1.3037962612394747e-12,-1.343572548096995e-24,-2.651040517494117e-17,-9.72575231388445e-25,0.0015341622238137656,1.90207253725241e-09,1.7436519489059297e-12,8.417937861045902e-12,1.840329765124856e-23,5.798944350816513e-17,-2.6484392874677443e-23,0.005109709605216535,4.794309007759084e-07,2.4611912373277355e-09,2.3342252501679684e-09,1.1075562688293675e-18,1.4709981982374032e-12,-5.484107186045016e-18,0.0007720850458292866,3.6339795173000707e-10,4.2096615788654486e-13,5.783784084346622e-13,-2.5591721549606066e-25,-4.0014341346161765e-18,-1.2631285248634203e-25,28-05-2024/ASC-H\2007.png,ASC-H
0.0007275652300715106,8.222277374310828e-10,6.816086070104811e-13,2.016797590349565e-13,1.7640819653002602e-26,2.3215316913476993e-18,-7.266512290432036e-26,0.0017335510545779752,1.3238839129018423e-09,1.931787281413352e-12,5.3156569018440466e-14,-1.5253036862389632e-26,-1.903370613769056e-18,-7.58286966840745e-27,0.007707816706153215,1.8075557173776992e-06,4.643140624306518e-09,4.68573507210686e-09,-1.6352272003330796e-17,-6.480542005535046e-13,-1.4501447043044527e-17,0.0006939909002692196,3.7784158259739036e-10,3.3230731028732694e-13,1.0351110011469286e-13,3.905210957563918e-27,7.167156395479624e-19,-1.8796354332645952e-26,28-05-2024/ASC-H\2008.png,ASC-H
0.0007702204695617507,9.237749837200087e-10,1.7171403997131365e-12,3.728037675546748e-13,2.44264077245052e-25,-9.242079532197766e-18,-1.7118906019339737e-25,0.0017056006439548424,7.836036981282196e-09,1.2051239259171164e-11,3.1030411016607803e-12,2.782841522620068e-25,2.740686327780062e-16,-1.8973630529958317e-23,0.0062578053278096925,1.2025499476781522e-07,9.426085977367249e-09,5.611782037314061e-10,1.1962742193899948e-18,2.348024276144761e-14,4.845305857563648e-19,0.0007253950195137905,6.029448569600053e-10,7.599780295342378e-13,1.5290351259509327e-13,4.783590153303624e-26,-2.9971361371882406e-18,-2.0700240950090927e-26,28-05-2024/ASC-H\2009.png,ASC-H
0.0008998887997489287,4.729406186929701e-10,4.916406566397271e-13,1.0759014685507051e-12,7.764644146898575e-25,1.8731405612565852e-17,9.697663142397651e-26,0.0014689099941843752,1.8115734501945376e-09,3.289725708351242e-12,3.7228637542496734e-12,6.171190736138958e-24,9.025043159344502e-18,-1.1474280328345214e-23,0.004152100730312663,4.87170060844845e-08,6.247495317243038e-11,5.136779604591732e-10,8.98505776715203e-20,-1.0899921730124349e-13,1.987039265378638e-20,0.0008073286906740338,2.023014040314302e-10,2.2370382821328887e-13,3.999887650214843e-13,1.1914959399742933e-25,4.624945205423126e-18,1.0918466104925845e-26,28-05-2024/ASC-H\2010.png,ASC-H
0.000847559799881735,8.168768694614081e-10,3.1104391453573306e-12,6.467559149373599e-13,-1.0288427171259197e-25,1.755756090908388e-17,9.115334098950348e-25,0.0016065350121369126,2.7758091292208754e-10,5.54230308536511e-12,4.603435159573463e-12,1.6590002961175312e-23,-7.042296383924795e-18,-1.6292541054534026e-23,0.005068227354928649,5.538848460358192e-07,8.990632015118161e-09,6.948256615092173e-10,-3.261673533446356e-19,2.958558347616925e-13,-1.705731704645188e-18,0.0007806949501878552,3.271898956381361e-10,1.082168161004587e-12,2.891383490515464e-13,-1.6057980265307084e-26,4.868527329767863e-18,1.6093657574388114e-25,28-05-2024/ASC-H\2011.png,ASC-H
0.000706984530075592,7.208165413159405e-11,3.1635407104997536e-14,2.2814525820905258e-14,4.122601159401622e-28,7.364050240980745e-20,4.535555983285426e-28,0.0017572998772936348,6.970782700480215e-10,1.3390005485371178e-13,4.892043517359506e-13,1.005814210915575e-25,-5.25934743052072e-18,7.45652128889136e-26,0.008838402418240719,4.006942802628396e-07,7.72482660969977e-10,2.2822409528848164e-09,-4.861733029385372e-19,-3.536695853805017e-13,2.9910525375148037e-18,0.0006780127660044521,4.2139919321365123e-11,1.805276359232699e-14,1.3188079838834525e-14,3.842128663761101e-29,-2.7340626141447817e-21,1.9983042753956893e-28,28-05-2024/ASC-H\2012.png,ASC-H
0.0007140499089880285,6.379326149484092e-12,4.3334101457873466e-15,1.4817229384510732e-13,-3.754600234968225e-27,-1.801689997018001e-19,-1.050918575310398e-29,0.0017176415496116693,7.929311670468997e-10,4.713109169605574e-13,1.299731562662527e-13,1.3969095275302511e-26,2.6310011368828484e-18,2.8977459356107894e-26,0.008161960458879125,1.1047023399044089e-08,5.978232921057007e-10,9.198777180417204e-09,-2.143646648371704e-17,-9.317909800190926e-13,2.410421104671853e-18,0.0006824528631314962,3.4879931413082153e-12,6.767558807421671e-16,6.179121658590137e-14,-3.989668021264066e-28,-5.760728376161985e-20,-2.216818941779091e-29,28-05-2024/ASC-H\2013.png,ASC-H
0.000870362782750531,2.6932782290607466e-09,9.875115420399983e-13,2.661156121990519e-12,-2.764776633940432e-24,-1.6534883420544159e-18,3.311541110523009e-24,0.0016319077267096995,9.037294516060557e-09,5.21103515307409e-13,2.2423993796777854e-12,-2.258336040170435e-24,2.695145264477169e-17,8.807171783654284e-25,0.00410561093656951,4.5532267960229914e-07,1.7387633685832058e-10,1.7805095647952096e-09,-7.84416097627496e-19,-2.942894276371653e-13,6.051059561286745e-19,0.0007948053318630286,1.2289371862476744e-09,3.358476284798879e-13,1.1073902538871535e-12,-5.162449871434057e-25,-5.4562533296713685e-18,4.3540168827820195e-25,28-05-2024/ASC-H\2014.png,ASC-H
0.0008673824911454471,1.0107525461848466e-09,9.048635715771208e-13,1.4848135302016514e-12,5.328317673410242e-25,-1.4054348490813745e-17,1.6365159408740358e-24,0.0015333436498481752,2.4472064460581444e-09,2.793078061238942e-12,2.757030038326988e-12,3.0159471995694297e-24,6.525283010587599e-17,-7.031214458021212e-24,0.004211059825249013,2.6535751046515248e-08,7.898828532598847e-10,2.5410097035262064e-09,2.7788214511790457e-18,-4.464245023453385e-14,2.2885486057394635e-18,0.0007875719798642863,5.309973997405465e-10,3.1755114568579186e-13,5.634548407593608e-13,9.643370841016528e-26,-3.1699150766913354e-18,2.179589952705107e-25,28-05-2024/ASC-H\2015.png,ASC-H
0.0007786615921960029,6.58620913277463e-10,8.65465360956872e-13,4.2954069309855084e-13,-7.298890402969015e-26,-8.303645158761922e-18,2.5152118927380365e-25,0.001592347550072262,6.640335517745408e-09,1.5877877108985098e-11,7.545155963801264e-12,4.5419513485966637e-23,4.0116116044282143e-17,6.89729485998887e-23,0.0058533498249877195,6.648738908740299e-07,1.155206091353729e-09,2.0056029782962133e-09,-1.1693290166148214e-19,1.634438066241414e-12,3.0505514847761227e-18,0.0007244410186602295,3.1398807160346486e-10,4.498756545892951e-13,1.9130388578216758e-13,-2.3970234228905704e-26,-2.617342488559802e-18,5.0745337298937607e-26,28-05-2024/ASC-H\2016.png,ASC-H
0.0007512182862792552,2.9317929134069193e-09,3.1846307545605213e-12,5.443316402130433e-13,7.249068662827178e-27,-1.9554903862621394e-17,7.1664272069489425e-25,0.001655014450121211,8.013507933472522e-09,2.4864143469653987e-11,1.140750153353589e-11,-7.360266917289091e-23,9.063256569923545e-16,1.774619329145035e-22,0.006024910830195869,1.6618142849350575e-06,6.179418472697871e-09,8.503188793407025e-09,7.336718137592895e-18,8.8453187806892e-12,6.119951448883553e-17,0.0007080880517018209,1.5128836298321482e-09,1.4818454296042252e-12,2.5717137684353284e-13,-5.033625715474117e-26,-7.859155257735542e-18,1.505667229390479e-25,28-05-2024/ASC-H\2017.png,ASC-H
0.0007486044164796001,1.7919618020143913e-11,1.620620236155827e-13,7.050146823200384e-13,-1.3570973110216397e-25,-1.0381484937270562e-18,-1.9589123354291652e-25,0.0017643821116853035,4.212388232716888e-09,1.0228741768322457e-11,3.5793770722121114e-13,5.1386463103271375e-25,4.8347509714425996e-18,-4.527920128666577e-25,0.006090141408131745,8.6239581842631e-10,6.253080336260614e-10,1.0432431677299956e-08,-1.689224487836609e-18,-2.9327137077002307e-13,-2.6591990224493297e-17,0.000708787158165758,2.0859046829213982e-11,8.749340980168386e-14,3.326241562282961e-13,-1.9267368441800646e-26,-3.3456881613518925e-19,-5.337252448906548e-26,28-05-2024/ASC-H\2018.png,ASC-H
0.0007686404848080896,1.1610834680750552e-09,3.2636854852554555e-12,8.290366961824375e-14,-8.96207732760698e-27,-2.589775801113582e-18,-4.218203527357886e-26,0.0016788341340150201,7.722278462848449e-10,1.8071409673174033e-11,2.846872822595798e-12,-1.2975176950065326e-23,6.769686589530995e-17,-1.576726186016081e-23,0.0062126713984737136,1.1592266300767989e-06,1.073662009525215e-08,3.6675540631498493e-10,-4.747304976637799e-19,1.5419243600554804e-13,-5.516257195514339e-19,0.0007220899892916087,5.114794461682595e-10,1.6237140335589063e-12,5.050066636822189e-14,3.6486896651035165e-27,-1.1328355165106036e-18,-1.3993198917480606e-26,28-05-2024/ASC-H\2019.png,ASC-H
0.000843848265648705,4.151841893604583e-10,1.486734161445181e-12,1.6057070623481307e-13,-6.768306332349232e-26,-2.9287494628898107e-18,3.967445889027507e-26,0.0015233035547570026,1.797011164136526e-09,5.382741345356659e-12,1.1015527477586213e-12,-2.6696457393557e-24,2.839267290624398e-17,2.6038987676347813e-25,0.005186941326452471,2.1487686037778503e-08,2.840406595897499e-09,2.869758010144497e-10,7.881294636231266e-20,-2.6888230813324614e-14,2.468166777915028e-19,0.0007740758606519922,1.7518634883188567e-10,4.712716294169944e-13,5.834996265426296e-14,-8.948233211502029e-27,-7.119686405926273e-19,3.681627872594693e-27,28-05-2024/ASC-H\2020.png,ASC-H
0.0009270852270294095,9.277696613999536e-11,1.0387328171749855e-13,8.44375631191823e-13,6.927663234950108e-26,-9.641846258560757e-20,2.4027897834796183e-25,0.0014789666804283785,4.483496462079913e-10,2.042943785290053e-13,3.68043287414663e-12,-2.8177310674524498e-24,-6.873866669443478e-17,1.4984011665044562e-24,0.0037910220780225704,2.3789248902361614e-08,1.8075125126794355e-10,1.3361230613596372e-10,1.862806358556732e-21,-2.2417406066381587e-15,2.0680239604227192e-20,0.0008205336032645447,2.74051697574424e-11,4.5889029554576056e-14,2.493606766490839e-13,1.854439748580171e-26,-3.317010987926108e-19,1.917379989665876e-26,28-05-2024/ASC-H\2021.png,ASC-H
0.0008708908855814114,5.669942055670372e-10,5.0959871448458876e-14,1.9296288228540696e-12,-5.263010892445713e-26,-4.038407915949196e-17,6.0280358478322895e-25,0.001533589530152609,9.097250207710137e-10,5.63302522758417e-13,7.770816568989026e-13,9.08101334129356e-26,2.035801515626892e-17,5.060440751504017e-25,0.004165538164716691,1.8242274012817938e-07,4.6048319636808504e-10,2.258294567217477e-09,-5.256901364479928e-19,9.21736830283887e-13,2.2421115471905726e-18,0.0007897685781410694,2.1273699619127094e-10,7.517982404046356e-15,9.703605750819622e-13,8.11804092418971e-26,-1.1577810110619205e-17,1.6698961695903228e-26,28-05-2024/ASC-H\2022.png,ASC-H
0.0008827231984261403,2.477763782244311e-09,3.682089698285763e-12,2.1172791586283246e-12,-5.910712266257369e-24,-8.029940045356146e-17,-1.0952579475071075e-25,0.0014702649504714032,7.50663194216108e-09,4.356289485791016e-12,1.3408879492517768e-11,-8.091734148501583e-23,1.0516118886917523e-15,-6.288815659862456e-23,0.004456428493551159,1.3129066691502988e-07,1.1947224648028114e-09,2.463269564632581e-09,-1.199319191340703e-18,8.850060729125346e-13,-4.051962651603039e-18,0.0008080540120900137,1.1652710210991332e-09,1.5742392717409693e-12,1.0158717831869519e-12,-1.2814853909665582e-24,-2.4918560988869035e-17,9.048993526927923e-26,28-05-2024/ASC-H\2023.png,ASC-H
0.0008180764321966379,5.5870964690994556e-09,1.1917222661352896e-11,3.54186870690053e-12,-3.907979894973426e-24,-1.9216926922056604e-16,-2.2676762879055187e-23,0.001474961805042203,7.411695877913279e-09,5.386657417856901e-12,2.0130906035718284e-11,-8.099581789891738e-23,1.5816285683840193e-15,-1.9335113794133505e-22,0.004418934917203363,7.087907721562577e-07,3.417302364540736e-09,8.434163698202661e-09,-4.5015232691323617e-17,6.349590551101634e-12,-4.887883388193491e-18,0.0007616234845594886,2.4151898744352898e-09,4.410322407113155e-12,1.7611805465726445e-12,-6.580030140242665e-25,-6.310314991198618e-17,-4.86410712825967e-24,28-05-2024/ASC-H\2024.png,ASC-H
0.0008863045531943614,3.686586958489515e-09,7.359843474572333e-12,9.372639218232963e-13,2.4076781996161404e-24,4.045354764513565e-17,5.126691896153287e-25,0.0014688869146708256,3.5733243978028747e-09,7.975504398249098e-12,1.8083290731778105e-11,-3.2507918526106215e-23,8.883733820955347e-16,-2.147208766048956e-22,0.004108158822014766,3.8491532433959654e-07,2.013196643243855e-09,4.4092587480030255e-10,1.447312953246027e-19,-2.734847476807358e-13,3.8939679929943286e-19,0.0008036397976222609,1.6862892241728452e-09,2.998371270917566e-12,3.7997591511941067e-13,4.029188137280141e-25,8.56621043612464e-18,-4.6387241642542774e-26,28-05-2024/ASC-H\2025.png,ASC-H
0.0007446477771249243,1.6585739375101708e-09,1.0785555450831044e-12,6.488493594282026e-13,3.319841771565666e-25,-2.0209254627824683e-17,4.294352109109521e-25,0.0016754693067589964,1.3949601730786507e-08,2.688111594049409e-11,3.5118905498473543e-12,-3.264667086952659e-23,-4.1104590017073715e-16,9.925176415942546e-24,0.00816972799345432,1.4432052001006388e-06,1.35407720530101e-07,1.2603800076767994e-07,1.6411836628141117e-14,9.534116429089244e-11,-1.3278257733003961e-15,0.0007190862842966922,9.140822623927126e-10,8.754652984239267e-13,2.6763407547888413e-13,1.6788227907538186e-26,-6.797309895500394e-18,1.2845585505061846e-25,28-05-2024/ASC-H\27.png,ASC-H
0.000704524735671093,8.939332935143225e-11,5.857144708504778e-14,3.458956617538402e-14,-3.1292972231692947e-28,-2.125621763529076e-19,-1.5251268237824134e-27,0.0016714790174898685,4.912820711269714e-11,3.1150444740919e-12,6.569013728247177e-13,-8.10598381620645e-25,-4.295368788573717e-18,4.753298971900138e-25,0.020033714244890824,1.2435899064703933e-05,1.2219631013543208e-07,3.3570842591523295e-07,-5.239938264017947e-14,1.1752988830258517e-09,-4.3330444658179576e-14,0.000690794230654481,4.7089841271576935e-11,2.6485127070913284e-14,2.102024732900102e-14,4.6608230714604553e-29,-6.289574265375054e-20,-4.9377786677269815e-28,28-05-2024/ASC-H\28.png,ASC-H
0.0006991501837822466,6.718337617148628e-13,4.219276403177863e-16,2.410703114737646e-15,2.3921571417705144e-30,-1.1769606749692636e-21,4.343913876950783e-31,0.0016434852459462188,4.532125189202215e-10,2.7152552941070605e-13,2.1459358787702283e-13,5.102404899588134e-26,-1.8897683054244183e-18,8.932799353254276e-27,0.024479516540568784,2.8178369588939935e-07,5.365098727815399e-09,1.8011365632493682e-08,-1.5324487448148667e-16,-8.65884118515701e-12,8.868242228357348e-17,0.0006864565171474241,3.1569525234275835e-13,6.054759237168981e-16,2.148566316361242e-15,1.9168752342732627e-30,-9.03180277106856e-22,-1.5267633445022874e-30,28-05-2024/ASC-H\29.png,ASC-H
0.0006963403435362306,5.425794104289528e-11,1.0705086097330204e-13,1.0503791813682263e-15,-2.3895556036269527e-30,-2.9285105936273593e-21,1.0878836447979279e-29,0.0016371049930234312,1.9598581776351118e-09,4.095792431749937e-12,2.6770212021884605e-13,-2.79692878302219e-25,8.929807381636606e-18,-1.866866142140484e-26,0.02462048310407194,3.939659792014567e-06,4.829186312549376e-07,1.3094827963121149e-08,1.0042713110206288e-15,-1.4549293472381551e-11,2.753158062206916e-16,0.0006840011464227707,3.541463264155426e-11,6.722358647792152e-14,1.1075564975245839e-15,-9.05750001798525e-30,-5.83864947268338e-21,3.048431051697138e-30,28-05-2024/ASC-H\30.png,ASC-H
0.0006941610987998868,1.2503385663601594e-11,1.3030810890526527e-14,1.6656428804053054e-15,-8.361828837568185e-31,-2.4573722801760213e-21,-7.714759984292276e-30,0.001645522719816995,2.2601341734839403e-10,2.006422624115117e-12,2.4711233229460605e-13,-8.626488154925672e-27,-3.3604077350969164e-18,-1.7378746834752448e-25,0.023843636487238754,4.89881974651773e-07,1.3219961593962825e-07,1.6324971625829303e-08,-7.582588360554444e-16,-8.464766754585905e-12,-1.421195844040442e-17,0.0006812566993606708,1.0335998045562766e-11,7.545552934903177e-15,1.5197592486099354e-15,-4.807763640536941e-30,1.1829175714759079e-21,-1.8361243688522566e-30,28-05-2024/ASC-H\31.png,ASC-H
0.0007066806617448663,4.853433882914425e-10,3.744325847046351e-13,1.2985187131464205e-13,-2.643741842958099e-26,-2.8023515031359e-18,1.0994656113994163e-26,0.0016208241092102679,6.338446752172782e-09,4.715305752076252e-12,1.321540430709728e-12,-3.0602211184915818e-24,9.883495580185872e-17,-1.2321167441279911e-24,0.01575488719173286,2.0329434110235265e-05,3.542064507596987e-08,4.5393066843665266e-07,-5.571949448631631e-14,2.039753034172019e-09,1.443486921829484e-14,0.0006910533667162359,2.780848692818178e-10,2.080998152350445e-13,8.56228494612931e-14,-1.039002255588711e-26,-1.3970931921991903e-18,4.762013117820427e-27,28-05-2024/ASC-H\32.png,ASC-H
0.0006947582545737069,5.901940541739074e-10,6.688580561516295e-13,2.979562303599109e-16,-3.4678723259096784e-30,5.214337366722794e-22,2.380430631021296e-30,0.0016400700394770965,8.632663829386748e-10,4.298316842419383e-12,3.7790554657294085e-13,2.5130630796369955e-25,-1.1103114101219527e-17,4.108818568801944e-25,0.020039595108565178,3.500261773678188e-05,5.171208738818871e-07,3.531319561447131e-07,-1.452412313224099e-13,2.032921511187518e-09,-4.095225491818447e-14,0.0006817141952672316,3.8509275157935627e-10,3.7066503682285325e-13,6.541112332383355e-16,-7.509666487034798e-30,1.0411164750520237e-20,-6.8805936327851e-30,28-05-2024/ASC-H\33.png,ASC-H
0.0007043881899719616,1.4473208038507463e-11,2.7856213440700867e-13,1.9958424896934522e-14,8.428022989515413e-28,7.592834817903771e-20,1.2265042724265719e-27,0.0016364531547099583,3.5408459932637637e-10,6.1108319673195295e-12,1.8226252624217393e-12,5.340831303044202e-24,7.345825163617281e-18,-2.9111398130526168e-24,0.0211073420896228,1.7584649542884004e-05,1.3559516052266877e-06,1.860995753829112e-07,-1.1172800699139588e-14,-6.297742283995275e-10,9.281456105637983e-14,0.0006917146127135071,1.606456101979237e-12,8.725522330695245e-14,8.441610706434907e-15,2.2458928498729775e-28,1.068276893020967e-20,4.52608426010933e-29,28-05-2024/ASC-H\34.png,ASC-H
0.000675510961545429,2.0537393653346915e-10,1.7357241498989656e-13,7.782543387272756e-14,3.927263165383867e-27,-8.868474987977129e-19,8.148247932226192e-27,0.0017933477524904435,1.1232706682072137e-08,5.797443904651185e-11,9.319231821314768e-11,6.701118262219935e-21,6.9817977848604596e-15,-1.4202308589580238e-21,0.017958012719160064,2.5402115229676395e-05,8.896080924624428e-07,2.1752796627834253e-06,1.0494104547619747e-12,8.57049400820254e-09,2.838229010521795e-12,0.0006673168951934867,3.517800799746987e-11,2.307469344159366e-14,2.7518201717682132e-14,4.955776921932206e-28,-1.4160861701185235e-19,4.850131646185304e-28,28-05-2024/ASC-H\36.png,ASC-H
